TimeStamp,Date,Time,User,Tweet,Text,Location,Sentiment,Score,Pos_Score,Neg_Score,Neu_Score
2022-06-19 15:19:04+00:00,2022-06-19,15:19:04,notdan,Happy #FathersDay!! 😈🤣 https://t.co/pmRFeaAqRu,happy fathersday 😈🤣 httpstcopmrfeaaqru,B4Y 4R34 CALf1FORN1A,1,0.5719,0.5719,0.0,0.0
2022-06-19 15:19:04+00:00,2022-06-19,15:19:04,xQcVnft,"Growing up my father chose not to stick around but through his lack of, I learned what I could from my mom, aunts,… https://t.co/MRW7BwwXYB",growing up my father chose not to stick around but through his lack of i learned what i could from my mom aunts… httpstcomrwbwwxyb,Somewhere in America,-1,-0.3818,0.0,-0.3818,0.0
2022-06-19 15:19:03+00:00,2022-06-19,15:19:03,DavidJBurns_,@FaithBorkowsky @MrLitEdu Here you go @FaithBorkowsky and @MrLitEdu  Happy Father's Day everyone! #FathersDay… https://t.co/F04Gk1dFOe,faithborkowsky mrlitedu here you go faithborkowsky and mrlitedu  happy fathers day everyone fathersday… httpstcofgkdfoe,,1,0.5719,0.5719,0.0,0.0
2022-06-19 15:19:02+00:00,2022-06-19,15:19:02,AnthonyGrinston,"Life ain’t sweet ain’t no layups , drip for sale , they gotta pay us #GardenPardi #FathersDay #weliketopardi… https://t.co/ONPEOlHXuc",life ain’t sweet ain’t no layups  drip for sale  they gotta pay us gardenpardi fathersday weliketopardi… httpstcoonpeolhxuc,"Indianapolis, IN",1,0.1027,0.1027,0.0,0.0
2022-06-19 15:19:02+00:00,2022-06-19,15:19:02,rashidfdavis,Celebrating 20 Years of Early College #sundayvibes #FathersDay #FathersDay2022 #HappyFathersDay2022 #weareptech… https://t.co/f4hzWGEqpQ,celebrating  years of early college sundayvibes fathersday fathersday happyfathersday weareptech… httpstcofhzwgeqpq,,1,0.5719,0.5719,0.0,0.0
2022-06-19 15:19:02+00:00,2022-06-19,15:19:02,Goducks2003,Well my Kids Know their Dad on Fathers Day. MY Gift #FathersDay #MambaForever #MambaMentality https://t.co/CAfcnC7lhb,well my kids know their dad on fathers day my gift fathersday mambaforever mambamentality httpstcocafcnclhb,"Felida, WA",1,0.6124,0.6124,0.0,0.0
2022-06-19 15:19:02+00:00,2022-06-19,15:19:02,dedaandsons,"Link:
https://t.co/SwJuFyFv7z

Story:
“19th of June is Father's Day, but why we celebrate it?”

+ How to celebrate… https://t.co/MgKbAML1ma","link
httpstcoswjufyfvz

story
“th of june is fathers day but why we celebrate it”

 how to celebrate… httpstcomgkbamlma",worldwide,1,0.7227,0.7227,0.0,0.0
2022-06-19 15:19:02+00:00,2022-06-19,15:19:02,john_mason_,"Happy Father’s Day. As a dad, I like to mention that it’s time to repeal the 2nd Amendment and implement proper gun… https://t.co/lOlqW0UlqQ",happy father’s day as a dad i like to mention that it’s time to repeal the nd amendment and implement proper gun… httpstcololqwulqq,"Atlanta, GA",1,0.7351,0.7351,0.0,0.0
2022-06-19 15:19:02+00:00,2022-06-19,15:19:02,Pure_LightTech,"Happy Father's Day to those wonderful men out there. Spend some time with the fathers in your life. 

#PureLight… https://t.co/Opv8nGvDOA","happy fathers day to those wonderful men out there spend some time with the fathers in your life 

purelight… httpstcoopvngvdoa","Rigby, Idaho",1,0.8126,0.8126,0.0,0.0
2022-06-19 15:19:01+00:00,2022-06-19,15:19:01,HoboDreamzzz,Happy Father’s Day To Both Mom and Dad out there #FathersDay,happy father’s day to both mom and dad out there fathersday,,1,0.5719,0.5719,0.0,0.0
2022-06-19 15:19:01+00:00,2022-06-19,15:19:01,Pixeldoggie2003,Happy Father’s Day to my dad in heaven and all the other dads out their I miss my dad everyday so this Father’s Day… https://t.co/S0Q2K91fnY,happy father’s day to my dad in heaven and all the other dads out their i miss my dad everyday so this father’s day… httpstcosqkfny,"Georgia, USA",1,0.7506,0.7506,0.0,0.0
2022-06-19 15:19:01+00:00,2022-06-19,15:19:01,AKADonaldTrump,Happy Father’s Day dad even though you don’t know me. @HerschelWalker #FathersDay,happy father’s day dad even though you don’t know me herschelwalker fathersday,,1,0.5719,0.5719,0.0,0.0
2022-06-19 15:19:01+00:00,2022-06-19,15:19:01,changing_aging,Honoring all dads on their special day. Happy Father's Day! #fathersday #fathersday2022 #dadday #camarillo… https://t.co/hh2fXiPPmp,honoring all dads on their special day happy fathers day fathersday fathersday dadday camarillo… httpstcohhfxippmp,"Camarillo, CA",1,0.8658,0.8658,0.0,0.0
2022-06-19 15:19:01+00:00,2022-06-19,15:19:01,myisense,"Happy Father’s Day to the goofball that keeps us laughing, comforts us, and naps through the game. Make dad feel li… https://t.co/uxxPBE1rAy",happy father’s day to the goofball that keeps us laughing comforts us and naps through the game make dad feel li… httpstcouxxpberay,"Missouri, USA",1,0.875,0.875,0.0,0.0
2022-06-19 15:19:01+00:00,2022-06-19,15:19:01,KateNasser,"Global #PeopleSkillsChat RECAP June 19th w/ host @KateNasser: Dealing With ""Odd"" Behaviors… https://t.co/IgJ7dzwgps",global peopleskillschat recap june th w host katenasser dealing with odd behaviors… httpstcoigjdzwgps,NYC USA to the world!,-1,-0.3182,0.0,-0.3182,0.0
2022-06-19 15:19:01+00:00,2022-06-19,15:19:01,swulffa20,Happy Father’s Day! #FathersDay,happy father’s day fathersday,"Danbury, CT",1,0.5719,0.5719,0.0,0.0
2022-06-19 15:19:00+00:00,2022-06-19,15:19:00,BMammasBurritos,Happy #FathersDay to all those awesome dads out there. We burrito today for you!❤️🌯❤️,happy fathersday to all those awesome dads out there we burrito today for you❤️🌯❤️,"Athens, OH",1,0.8316,0.8316,0.0,0.0
2022-06-19 15:19:00+00:00,2022-06-19,15:19:00,liataghva,Happy #FathersDay 😍❤️ https://t.co/3tQYXkRUP6,happy fathersday 😍❤️ httpstcotqyxkrup,,1,0.5719,0.5719,0.0,0.0
2022-06-19 15:19:00+00:00,2022-06-19,15:19:00,IRP_UW,Happy #FathersDay! We hope you'll check out this collection of IRP resources and other materials related to support… https://t.co/icZqXDEual,happy fathersday we hope youll check out this collection of irp resources and other materials related to support… httpstcoiczqxdeual,"Madison, WI",0,0.765,0.0,0.0,0.765
2022-06-19 15:19:00+00:00,2022-06-19,15:19:00,Harpree17459332,Happy #FathersDay to our Guru Saint Gurmeet Ram Rahim Singh Ji who tells the secret to Live Happy n Healthy Life.… https://t.co/Td6t7tnsFH,happy fathersday to our guru saint gurmeet ram rahim singh ji who tells the secret to live happy n healthy life… httpstcotdttnsfh,,1,0.8779,0.8779,0.0,0.0
2022-06-19 15:18:59+00:00,2022-06-19,15:18:59,katrintheresa,And this song— has me crying 😭 &amp; I’m trying not to smear my makeup because I need to pick up some sandwich rings &amp;… https://t.co/1ZbbD8Tu0A,and this song— has me crying 😭 amp i’m trying not to smear my makeup because i need to pick up some sandwich rings amp… httpstcozbbdtua,"Pittsburgh, PA",-1,-0.2477,0.0,-0.2477,0.0
2022-06-19 15:18:58+00:00,2022-06-19,15:18:58,TXLonghornPride,"I will always appreciate, love and respect everything you taught me and the fond memories that I will continue to f… https://t.co/nfXfgvvKse",i will always appreciate love and respect everything you taught me and the fond memories that i will continue to f… httpstconfxfgvvkse,"austin, Tx",1,0.9169,0.9169,0.0,0.0
2022-06-19 15:18:57+00:00,2022-06-19,15:18:57,cjresnick,The journey of a father is filled with a single goal.. be the best role model you can for your son will become the… https://t.co/FuLSSgnKc1,the journey of a father is filled with a single goal be the best role model you can for your son will become the… httpstcofulssgnkc,Florida,1,0.6369,0.6369,0.0,0.0
2022-06-19 15:18:57+00:00,2022-06-19,15:18:57,outsider,"For @BassProShops founder Johnny Morris, Father’s Day just means that much more. 

Happy #FathersDay to the dads ou… https://t.co/2ST0KnMuaC","for bassproshops founder johnny morris father’s day just means that much more 

happy fathersday to the dads ou… httpstcostknmuac","Nashville, TN",1,0.6115,0.6115,0.0,0.0
2022-06-19 15:18:56+00:00,2022-06-19,15:18:56,madisontealteam,"Happy #FathersDay to all fathers, father figures, and those for whom this is a complicated day. We appreciate every… https://t.co/uOV0z8mcsA",happy fathersday to all fathers father figures and those for whom this is a complicated day we appreciate every… httpstcouovzmcsa,,1,0.7506,0.7506,0.0,0.0
2022-06-19 15:18:56+00:00,2022-06-19,15:18:56,DarrylAntonacci,"""When does a joke become a dad joke? When it becomes apparent.""

Happy Father's Day to all the dad's out there! 

#FathersDay #dadjokes","when does a joke become a dad joke when it becomes apparent

happy fathers day to all the dads out there 

fathersday dadjokes","Princeton, NJ",1,0.7964,0.7964,0.0,0.0
2022-06-19 15:18:56+00:00,2022-06-19,15:18:56,oldmanshudson,"Started #FathersDay by finally watching the ultimate dad movie, SULLY. 

Goddamnit, @blankcheckpod, you were so, so… https://t.co/QkCj6oQHUu","started fathersday by finally watching the ultimate dad movie sully 

goddamnit blankcheckpod you were so so… httpstcoqkcjoqhuu","Doylestown, PA",0,0.0,0.0,0.0,0.0
2022-06-19 15:18:56+00:00,2022-06-19,15:18:56,AISforstudents,"Happy father's day 💐🎉

#HappyFathersDay2022 #FathersDay #fathersdaysurprise #fatherhood #tranding https://t.co/Lu1InT6n3E","happy fathers day 💐🎉

happyfathersday fathersday fathersdaysurprise fatherhood tranding httpstcoluintne",India,1,0.5719,0.5719,0.0,0.0
2022-06-19 15:18:56+00:00,2022-06-19,15:18:56,drshalinisdiet,"Fathers , 
We know you love lots but please do express your love for your kids. Also when they are no longer toddle… https://t.co/gvXiUp5zr1","fathers  
we know you love lots but please do express your love for your kids also when they are no longer toddle… httpstcogvxiupzr",New Delhi + Online ,1,0.8608,0.8608,0.0,0.0
2022-06-19 15:18:56+00:00,2022-06-19,15:18:56,InstructorRose,"""When I was a child, my father taught me to put up my fists like a boy and to be prepared to defend myself at all t… https://t.co/4awHLAk8L7",when i was a child my father taught me to put up my fists like a boy and to be prepared to defend myself at all t… httpstcoawhlakl,"🗽, Milky Way",1,0.5267,0.5267,0.0,0.0
2022-06-19 15:18:55+00:00,2022-06-19,15:18:55,MillyRebels,Happy Father’s Day to you amazing dads. I hope your day is filled with all the love and joy that you bring to our b… https://t.co/Dg3ILEOejp,happy father’s day to you amazing dads i hope your day is filled with all the love and joy that you bring to our b… httpstcodgileoejp,Planet Milly,1,0.9607,0.9607,0.0,0.0
2022-06-19 15:18:54+00:00,2022-06-19,15:18:54,fan_hongda,My Chinese #KungFu . My daughter's #Hollywood show. Both of us are outstanding people😄😄😄#FathersDay https://t.co/Udu9cJSuQy,my chinese kungfu  my daughters hollywood show both of us are outstanding people😄😄😄fathersday httpstcouducjsuqy,,1,0.6124,0.6124,0.0,0.0
2022-06-19 15:18:54+00:00,2022-06-19,15:18:54,Thogar,"Miss you, Dad. Happy #FathersDay https://t.co/mkCBImjrm4",miss you dad happy fathersday httpstcomkcbimjrm,Louisiana,1,0.4767,0.4767,0.0,0.0
2022-06-19 15:18:54+00:00,2022-06-19,15:18:54,ZonaRosaCoffee,#HappyFathersDay #FathersDay #FelizDíadelPadre #ElDiadelPadre to all the great dads out there! https://t.co/pkhYfI4bDR,happyfathersday fathersday felizdíadelpadre eldiadelpadre to all the great dads out there httpstcopkhyfibdr,"Los Angeles, CA USA",1,0.6249,0.6249,0.0,0.0
2022-06-19 15:18:54+00:00,2022-06-19,15:18:54,KrisHuston77,"Sunday service with Beargrass Missionary Baptist Church Louisville, KY

https://t.co/iTDYO5D7Hm

#FathersDay… https://t.co/rmKkqLx3xM","sunday service with beargrass missionary baptist church louisville ky

httpstcoitdyodhm

fathersday… httpstcormkkqlxxm",,0,0.0,0.0,0.0,0.0
2022-06-19 15:20:21+00:00,2022-06-19,15:20:21,rajvirat_singh,"Buy ur dreams land property at jevar airport , anybody interested to text me ,
#FathersDay #jevarairport
#realstate #homevideo","buy ur dreams land property at jevar airport  anybody interested to text me 
fathersday jevarairport
realstate homevideo",Ratnpura ,1,0.6597,0.6597,0,0
